	year,week,total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16+,0~15
2016,31,2698591.0,27226.0,31126.0,29725.0,31212.0,30362.0,24219.0,20464.0,21293.0,22168.0,21732.0,21562.0,22462.0,23151.0,24139.0,24557.0,27860.0,2295333.0,403258.0
2016,32,2698136.0,27175.0,31098.0,29788.0,31095.0,30458.0,24300.0,20459.0,21302.0,22133.0,21739.0,21575.0,22430.0,23112.0,24076.0,24560.0,27720.0,2295116.0,403020.0
2016,33,2697681.0,27123.0,31069.0,29851.0,30979.0,30555.0,24380.0,20455.0,21311.0,22098.0,21746.0,21589.0,22398.0,23072.0,24013.0,24563.0,27580.0,2294900.0,402782.0
2016,34,2697226.0,27072.0,31041.0,29913.0,30862.0,30651.0,24461.0,20450.0,21321.0,22064.0,21752.0,21602.0,22365.0,23033.0,23951.0,24565.0,27439.0,2294683.0,402542.0
2016,35,2696771.0,27020.0,31012.0,29976.0,30746.0,30748.0,24541.0,20446.0,21330.0,22029.0,21759.0,21616.0,22333.0,22993.0,23888.0,24568.0,27299.0,2294467.0,402304.0
2016,36,2696316.0,26969.0,30984.0,30039.0,30629.0,30844.0,24622.0,20441.0,21339.0,21994.0,21766.0,21629.0,22301.0,22954.0,23825.0,24571.0,27159.0,2294250.0,402066.0
2016,37,2696317.0,26958.0,30912.0,30168.0,30394.0,31044.0,24749.0,20379.0,21374.0,21959.0,21782.0,21648.0,22234.0,22953.0,23759.0,24594.0,26983.0,2294426.0,401890.0
2016,38,2696318.0,26948.0,30840.0,30297.0,30158.0,31244.0,24876.0,20318.0,21410.0,21924.0,21798.0,21668.0,22168.0,22952.0,23692.0,24616.0,26807.0,2294602.0,401716.0
2016,39,2696318.0,26937.0,30769.0,30426.0,29923.0,31443.0,25003.0,20256.0,21446.0,21888.0,21815.0,21687.0,22102.0,22950.0,23626.0,24639.0,26631.0,2294778.0,401541.0
2016,40,2696319.0,26926.0,30697.0,30555.0,29688.0,31643.0,25130.0,20194.0,21481.0,21853.0,21831.0,21706.0,22035.0,22949.0,23560.0,24662.0,26455.0,2294954.0,401365.0
2016,41,2696186.0,26874.0,30702.0,30605.0,29562.0,31728.0,25226.0,20205.0,21459.0,21788.0,21888.0,21730.0,22015.0,22920.0,23512.0,24686.0,26306.0,2294979.0,401206.0
2016,42,2696052.0,26822.0,30707.0,30655.0,29436.0,31814.0,25323.0,20216.0,21437.0,21723.0,21945.0,21755.0,21994.0,22891.0,23463.0,24710.0,26156.0,2295004.0,401047.0
2016,43,2695919.0,26771.0,30712.0,30706.0,29311.0,31899.0,25419.0,20227.0,21416.0,21657.0,22003.0,21779.0,21974.0,22863.0,23415.0,24733.0,26007.0,2295028.0,400892.0
2016,44,2695785.0,26719.0,30717.0,30756.0,29185.0,31985.0,25516.0,20238.0,21394.0,21592.0,22060.0,21804.0,21953.0,22834.0,23366.0,24757.0,25857.0,2295053.0,400733.0
2016,45,2695652.0,26667.0,30722.0,30806.0,29059.0,32070.0,25612.0,20249.0,21372.0,21527.0,22117.0,21828.0,21933.0,22805.0,23318.0,24781.0,25708.0,2295078.0,400574.0
2016,46,2695665.0,26702.0,30668.0,30908.0,28904.0,32214.0,25709.0,20207.0,21386.0,21470.0,22152.0,21827.0,21942.0,22774.0,23294.0,24774.0,25553.0,2295181.0,400484.0
2016,47,2695678.0,26738.0,30615.0,31009.0,28750.0,32358.0,25806.0,20164.0,21400.0,21414.0,22188.0,21826.0,21951.0,22743.0,23269.0,24766.0,25398.0,2295284.0,400395.0
2016,48,2695691.0,26774.0,30562.0,31110.0,28595.0,32502.0,25904.0,20122.0,21413.0,21358.0,22223.0,21825.0,21960.0,22712.0,23244.0,24759.0,25242.0,2295386.0,400305.0
2016,49,2695704.0,26809.0,30508.0,31212.0,28440.0,32646.0,26001.0,20080.0,21427.0,21301.0,22258.0,21824.0,21969.0,22681.0,23220.0,24752.0,25087.0,2295489.0,400215.0
2016,50,2695621.0,26705.0,30458.0,31270.0,28302.0,32766.0,26050.0,20114.0,21414.0,21263.0,22283.0,21812.0,21966.0,22679.0,23154.0,24757.0,25026.0,2295602.0,400019.0
2016,51,2695538.0,26600.0,30408.0,31328.0,28165.0,32887.0,26098.0,20147.0,21402.0,21226.0,22308.0,21800.0,21962.0,22676.0,23088.0,24762.0,24964.0,2295714.0,399821.0
2016,52,2695454.0,26496.0,30357.0,31386.0,28028.0,33008.0,26147.0,20180.0,21390.0,21188.0,22333.0,21789.0,21959.0,22674.0,23022.0,24767.0,24903.0,2295827.0,399627.0
2017,1,2695371.0,26392.0,30307.0,31444.0,27890.0,33128.0,26196.0,20214.0,21377.0,21150.0,22358.0,21777.0,21956.0,22672.0,22956.0,24772.0,24842.0,2295940.0,399431.0
2017,2,2695136.0,26404.0,30262.0,31458.0,27903.0,33084.0,26223.0,20219.0,21357.0,21140.0,22376.0,21798.0,21940.0,22672.0,22916.0,24781.0,24779.0,2295825.0,399312.0
2017,3,2694901.0,26416.0,30217.0,31471.0,27917.0,33040.0,26249.0,20224.0,21337.0,21130.0,22393.0,21819.0,21924.0,22672.0,22876.0,24790.0,24716.0,2295710.0,399191.0
2017,4,2694665.0,26428.0,30172.0,31485.0,27930.0,32995.0,26276.0,20229.0,21316.0,21119.0,22411.0,21841.0,21908.0,22671.0,22837.0,24798.0,24654.0,2295595.0,399070.0
2017,5,2694430.0,26440.0,30127.0,31498.0,27944.0,32951.0,26302.0,20234.0,21296.0,21109.0,22428.0,21862.0,21892.0,22671.0,22797.0,24807.0,24591.0,2295480.0,398949.0
2017,6,2694195.0,26452.0,30082.0,31512.0,27957.0,32907.0,26329.0,20239.0,21276.0,21099.0,22446.0,21883.0,21876.0,22671.0,22757.0,24816.0,24528.0,2295365.0,398830.0
2017,7,2693974.0,26488.0,30086.0,31484.0,27996.0,32835.0,26346.0,20283.0,21258.0,21072.0,22450.0,21871.0,21913.0,22703.0,22739.0,24762.0,24513.0,2295174.0,398799.0
2017,8,2693754.0,26525.0,30090.0,31455.0,28036.0,32764.0,26362.0,20326.0,21239.0,21046.0,22454.0,21860.0,21950.0,22735.0,22722.0,24709.0,24498.0,2294984.0,398771.0
2017,9,2693534.0,26562.0,30094.0,31426.0,28075.0,32692.0,26378.0,20370.0,21220.0,21019.0,22459.0,21848.0,21988.0,22767.0,22704.0,24656.0,24483.0,2294794.0,398741.0
2017,10,2693313.0,26598.0,30098.0,31398.0,28114.0,32620.0,26395.0,20414.0,21202.0,20992.0,22463.0,21836.0,22025.0,22799.0,22686.0,24602.0,24468.0,2294603.0,398710.0
2017,11,2693014.0,26483.0,30082.0,31387.0,28138.0,32518.0,26442.0,20467.0,21181.0,20995.0,22468.0,21836.0,21990.0,22830.0,22640.0,24577.0,24454.0,2294528.0,398488.0
2017,12,2692716.0,26368.0,30066.0,31376.0,28162.0,32415.0,26489.0,20520.0,21160.0,20998.0,22473.0,21835.0,21955.0,22860.0,22594.0,24552.0,24440.0,2294454.0,398263.0
2017,13,2692417.0,26252.0,30050.0,31364.0,28185.0,32312.0,26536.0,20572.0,21139.0,21001.0,22478.0,21834.0,21920.0,22891.0,22549.0,24528.0,24425.0,2294379.0,398036.0
2017,14,2692118.0,26137.0,30034.0,31353.0,28209.0,32210.0,26583.0,20625.0,21118.0,21004.0,22483.0,21834.0,21885.0,22922.0,22503.0,24503.0,24411.0,2294304.0,397814.0
2017,15,2691792.0,26089.0,30058.0,31305.0,28237.0,32075.0,26619.0,20676.0,21073.0,21024.0,22458.0,21834.0,21866.0,22966.0,22498.0,24436.0,24394.0,2294183.0,397608.0
2017,16,2691466.0,26042.0,30082.0,31258.0,28266.0,31940.0,26654.0,20726.0,21028.0,21044.0,22434.0,21835.0,21846.0,23010.0,22492.0,24370.0,24376.0,2294062.0,397403.0
2017,17,2691139.0,25994.0,30107.0,31210.0,28294.0,31804.0,26690.0,20776.0,20984.0,21064.0,22410.0,21836.0,21827.0,23054.0,22487.0,24303.0,24359.0,2293941.0,397199.0
2017,18,2690813.0,25946.0,30131.0,31162.0,28322.0,31669.0,26726.0,20827.0,20939.0,21084.0,22385.0,21836.0,21808.0,23098.0,22482.0,24236.0,24342.0,2293820.0,396993.0
2017,19,2690619.0,25921.0,30116.0,31170.0,28361.0,31595.0,26793.0,20882.0,20897.0,21098.0,22394.0,21827.0,21807.0,23126.0,22438.0,24207.0,24330.0,2293657.0,396962.0
2017,20,2690426.0,25896.0,30101.0,31178.0,28400.0,31521.0,26860.0,20937.0,20855.0,21112.0,22403.0,21819.0,21807.0,23153.0,22394.0,24178.0,24319.0,2293495.0,396933.0
2017,21,2690232.0,25870.0,30087.0,31185.0,28439.0,31447.0,26927.0,20992.0,20812.0,21125.0,22411.0,21810.0,21806.0,23181.0,22351.0,24148.0,24307.0,2293332.0,396898.0
2017,22,2690039.0,25845.0,30072.0,31193.0,28478.0,31373.0,26994.0,21047.0,20770.0,21139.0,22420.0,21802.0,21806.0,23208.0,22307.0,24119.0,24296.0,2293170.0,396869.0
2017,23,2689845.0,25820.0,30057.0,31201.0,28517.0,31299.0,27061.0,21102.0,20728.0,21153.0,22429.0,21793.0,21805.0,23236.0,22263.0,24090.0,24284.0,2293007.0,396838.0
2017,24,2689291.0,25730.0,30027.0,31189.0,28612.0,31174.0,27134.0,21131.0,20695.0,21161.0,22406.0,21784.0,21805.0,23198.0,22256.0,24053.0,24254.0,2292682.0,396609.0
2017,25,2688737.0,25641.0,29996.0,31178.0,28706.0,31050.0,27207.0,21160.0,20662.0,21169.0,22382.0,21776.0,21806.0,23159.0,22248.0,24016.0,24223.0,2292358.0,396379.0
2017,26,2688183.0,25552.0,29966.0,31166.0,28801.0,30925.0,27280.0,21190.0,20630.0,21177.0,22359.0,21767.0,21806.0,23120.0,22240.0,23978.0,24192.0,2292034.0,396149.0
2017,27,2687629.0,25462.0,29936.0,31154.0,28896.0,30800.0,27353.0,21219.0,20597.0,21185.0,22336.0,21758.0,21806.0,23082.0,22233.0,23941.0,24162.0,2291709.0,395920.0
2017,28,2687144.0,25401.0,29907.0,31138.0,28952.0,30693.0,27465.0,21270.0,20562.0,21207.0,22302.0,21771.0,21795.0,23046.0,22239.0,23899.0,24114.0,2291382.0,395761.0
2017,29,2686658.0,25340.0,29878.0,31121.0,29009.0,30586.0,27577.0,21321.0,20528.0,21229.0,22269.0,21783.0,21784.0,23010.0,22245.0,23857.0,24065.0,2291054.0,395602.0
2017,30,2686173.0,25278.0,29850.0,31105.0,29065.0,30478.0,27690.0,21373.0,20493.0,21251.0,22235.0,21796.0,21774.0,22975.0,22252.0,23816.0,24017.0,2290727.0,395448.0
2017,31,2685687.0,25217.0,29821.0,31088.0,29122.0,30371.0,27802.0,21424.0,20459.0,21273.0,22202.0,21808.0,21763.0,22939.0,22258.0,23774.0,23968.0,2290399.0,395289.0
2017,32,2685202.0,25156.0,29792.0,31072.0,29178.0,30264.0,27914.0,21475.0,20424.0,21295.0,22168.0,21821.0,21752.0,22903.0,22264.0,23732.0,23920.0,2290072.0,395130.0
2017,33,2684625.0,25064.0,29793.0,31052.0,29262.0,30126.0,28014.0,21597.0,20376.0,21304.0,22127.0,21840.0,21778.0,22794.0,22274.0,23649.0,23923.0,2289651.0,394973.0
2017,34,2684048.0,24973.0,29794.0,31032.0,29346.0,29987.0,28114.0,21718.0,20328.0,21314.0,22086.0,21859.0,21804.0,22686.0,22283.0,23566.0,23926.0,2289230.0,394816.0
2017,35,2683470.0,24882.0,29795.0,31012.0,29430.0,29848.0,28214.0,21840.0,20281.0,21324.0,22045.0,21878.0,21830.0,22578.0,22292.0,23484.0,23929.0,2288809.0,394662.0
2017,36,2682893.0,24790.0,29796.0,30992.0,29514.0,29710.0,28314.0,21962.0,20233.0,21333.0,22004.0,21897.0,21856.0,22469.0,22302.0,23401.0,23932.0,2288388.0,394505.0
2017,37,2682970.0,24695.0,29766.0,30914.0,29655.0,29494.0,28506.0,22113.0,20138.0,21367.0,21974.0,21907.0,21889.0,22376.0,22342.0,23335.0,23967.0,2288530.0,394438.0
2017,38,2683048.0,24600.0,29736.0,30837.0,29796.0,29278.0,28698.0,22264.0,20042.0,21402.0,21944.0,21918.0,21922.0,22284.0,22382.0,23269.0,24002.0,2288673.0,394374.0
2017,39,2683125.0,24506.0,29707.0,30760.0,29937.0,29061.0,28890.0,22416.0,19946.0,21436.0,21915.0,21928.0,21954.0,22192.0,22423.0,23203.0,24037.0,2288816.0,394311.0
2017,40,2683202.0,24411.0,29677.0,30682.0,30078.0,28845.0,29082.0,22567.0,19851.0,21470.0,21885.0,21938.0,21987.0,22099.0,22463.0,23137.0,24072.0,2288958.0,394244.0
2017,41,2683226.0,24413.0,29612.0,30696.0,30126.0,28720.0,29152.0,22694.0,19830.0,21456.0,21816.0,21997.0,22017.0,22064.0,22454.0,23087.0,24098.0,2288991.0,394232.0
2017,42,2683250.0,24416.0,29547.0,30710.0,30174.0,28596.0,29223.0,22821.0,19810.0,21442.0,21748.0,22057.0,22047.0,22029.0,22445.0,23037.0,24124.0,2289025.0,394226.0
2017,43,2683273.0,24418.0,29482.0,30724.0,30222.0,28471.0,29293.0,22948.0,19789.0,21427.0,21679.0,22116.0,22077.0,21995.0,22436.0,22988.0,24149.0,2289058.0,394214.0
2017,44,2683297.0,24421.0,29417.0,30738.0,30270.0,28347.0,29364.0,23075.0,19769.0,21413.0,21611.0,22176.0,22107.0,21960.0,22427.0,22938.0,24175.0,2289092.0,394208.0
2017,45,2683321.0,24423.0,29352.0,30752.0,30318.0,28222.0,29434.0,23202.0,19748.0,21399.0,21542.0,22235.0,22137.0,21925.0,22418.0,22888.0,24201.0,2289125.0,394196.0
2017,46,2683305.0,24346.0,29334.0,30703.0,30423.0,28078.0,29553.0,23333.0,19676.0,21420.0,21484.0,22280.0,22142.0,21924.0,22395.0,22873.0,24199.0,2289142.0,394163.0
2017,47,2683289.0,24270.0,29316.0,30654.0,30528.0,27933.0,29672.0,23464.0,19604.0,21442.0,21426.0,22325.0,22148.0,21922.0,22372.0,22858.0,24197.0,2289158.0,394131.0
2017,48,2683273.0,24194.0,29299.0,30604.0,30632.0,27788.0,29791.0,23594.0,19532.0,21464.0,21368.0,22370.0,22154.0,21921.0,22348.0,22844.0,24195.0,2289175.0,394098.0
2017,49,2683257.0,24117.0,29281.0,30555.0,30737.0,27644.0,29910.0,23725.0,19460.0,21485.0,21310.0,22415.0,22159.0,21920.0,22325.0,22829.0,24193.0,2289192.0,394065.0
2017,50,2683123.0,24087.0,29251.0,30501.0,30794.0,27529.0,29987.0,23780.0,19475.0,21468.0,21274.0,22442.0,22154.0,21925.0,22332.0,22766.0,24194.0,2289163.0,393959.0
2017,51,2682989.0,24056.0,29221.0,30448.0,30852.0,27414.0,30064.0,23836.0,19490.0,21450.0,21239.0,22470.0,22148.0,21930.0,22340.0,22702.0,24196.0,2289134.0,393856.0
2017,52,2682855.0,24026.0,29191.0,30394.0,30909.0,27300.0,30140.0,23892.0,19504.0,21433.0,21204.0,22498.0,22142.0,21935.0,22348.0,22638.0,24198.0,2289104.0,393752.0
