年,週,mean_value
2013,13,0.0
2013,14,0.0
2013,15,0.0
2013,16,51.22727272727273
2013,17,64.54545454545455
2013,18,33.8095238095238
2013,19,48.58333333333334
2013,20,26.380952380952376
2013,21,27.52173913043478
2013,22,42.0
2013,23,31.809523809523807
2013,24,34.93333333333333
2013,25,43.45833333333334
2013,26,44.625
2013,27,36.625
2013,28,21.818181818181817
2013,29,30.04166666666667
2013,30,38.91304347826087
2013,31,27.125
2013,32,32.375
2013,33,25.95833333333333
2013,34,27.95833333333333
2013,35,25.125
2013,36,29.70833333333333
2013,37,25.29166666666667
2013,38,27.58333333333333
2013,39,23.26086956521739
2013,40,34.125
2013,41,36.54166666666666
2013,42,23.54166666666667
2013,43,40.708333333333336
2013,44,25.25
2013,45,37.583333333333336
2013,46,56.66666666666666
2013,47,41.04166666666666
2013,48,37.333333333333336
2013,49,50.54166666666666
2013,50,79.83333333333333
2013,51,46.58333333333334
2013,52,86.25
2014,1,73.21739130434783
2014,2,31.0
2014,3,54.875
2014,4,45.04166666666666
2014,5,40.82608695652174
2014,6,28.33333333333333
2014,7,15.083333333333336
2014,8,32.0
2014,9,37.79166666666666
2014,10,16.428571428571427
2014,11,48.25
2014,12,45.30434782608695
2014,13,38.833333333333336
2014,14,32.875
2014,15,34.30434782608695
2014,16,44.0
2014,17,28.695652173913047
2014,18,34.333333333333336
2014,19,22.45833333333333
2014,20,46.0
2014,21,26.04166666666667
2014,22,42.41666666666666
2014,23,26.91304347826087
2014,24,34.416666666666664
2014,25,22.79166666666667
2014,26,29.79166666666667
2014,27,23.79166666666667
2014,28,24.08695652173913
2014,29,21.33333333333333
2014,30,14.958333333333336
2014,31,32.375
2014,32,26.625
2014,33,18.95833333333333
2014,34,22.08333333333333
2014,35,25.91666666666667
2014,36,24.58333333333333
2014,37,22.20833333333333
2014,38,19.95833333333333
2014,39,26.375
2014,40,27.29166666666667
2014,41,33.875
2014,42,42.125
2014,43,31.83333333333333
2014,44,23.125
2014,45,23.45833333333333
2014,46,37.56521739130435
2014,47,30.29166666666667
2014,48,32.625
2014,49,30.41666666666667
2014,50,27.875
2014,51,38.25
2014,52,35.458333333333336
2015,1,35.0
2015,2,36.958333333333336
2015,3,56.125
2015,4,43.0
2015,5,26.125
2015,6,62.04166666666666
2015,7,36.04166666666666
2015,8,36.60869565217392
2015,9,23.5
2015,10,34.083333333333336
2015,11,36.083333333333336
2015,12,35.791666666666664
2015,13,20.26086956521739
2015,14,32.208333333333336
2015,15,16.416666666666668
2015,16,35.26086956521739
2015,17,21.52380952380953
2015,18,35.041666666666664
2015,19,32.291666666666664
2015,20,34.416666666666664
2015,21,20.782608695652176
2015,22,18.45833333333333
2015,23,20.65217391304348
2015,24,19.52173913043478
2015,25,18.83333333333333
2015,26,17.791666666666668
2015,27,19.5
2015,28,14.666666666666664
2015,29,29.08695652173913
2015,30,22.125
2015,31,23.26086956521739
2015,32,23.82608695652174
2015,33,21.95833333333333
2015,34,13.041666666666664
2015,35,14.375
2015,36,21.0
2015,37,17.916666666666668
2015,38,18.041666666666668
2015,39,32.583333333333336
2015,40,25.0
2015,41,25.41666666666667
2015,42,29.04166666666667
2015,43,22.45833333333333
2015,44,39.41666666666666
2015,45,42.95833333333334
2015,46,23.956521739130434
2015,47,26.09090909090909
2015,48,18.625
2015,49,22.73913043478261
2015,50,15.208333333333336
2015,51,61.75
2015,52,37.79166666666666
2015,53,36.583333333333336
2016,1,23.79166666666667
2016,2,37.708333333333336
2016,3,51.125
2016,4,30.09090909090909
2016,5,64.54166666666667
2016,6,37.75
2016,7,33.78260869565217
2016,8,24.625
2016,9,33.125
2016,10,35.625
2016,11,39.09090909090909
2016,12,29.125
2016,13,46.83333333333334
2016,14,46.70833333333334
2016,15,29.54166666666667
2016,16,33.416666666666664
2016,17,52.58333333333334
2016,18,29.875
2016,19,19.166666666666668
2016,20,25.95
2016,21,29.66666666666667
2016,22,17.958333333333332
2016,23,16.541666666666668
2016,24,14.782608695652176
2016,25,22.16666666666667
2016,26,19.041666666666668
2016,27,10.791666666666664
2016,28,18.130434782608692
2016,29,27.25
2016,30,28.95833333333333
2016,31,21.956521739130434
2016,32,9.272727272727273
2016,33,19.83333333333333
2016,34,19.625
2016,35,30.95833333333333
2016,36,11.043478260869565
2016,37,14.625
2016,38,20.791666666666668
2016,39,23.25
2016,40,15.478260869565215
2016,41,18.5
2016,42,19.791666666666668
2016,43,34.416666666666664
2016,44,18.25
2016,45,17.083333333333332
2016,46,34.869565217391305
2016,47,9.041666666666666
2016,48,24.681818181818183
2016,49,33.69565217391305
2016,50,22.33333333333333
2016,51,38.73913043478261
2016,52,19.166666666666668
2017,1,34.416666666666664
2017,2,31.83333333333333
2017,3,20.0
2017,4,32.75
2017,5,22.54166666666667
2017,6,41.526315789473685
2017,7,30.75
2017,8,29.130434782608692
2017,9,37.142857142857146
2017,10,28.54545454545455
2017,11,21.8
2017,12,33.625
2017,13,36.75
2017,14,40.25
2017,15,31.25
2017,16,27.79166666666667
2017,17,27.608695652173914
2017,18,32.625
2017,19,29.5
2017,20,21.181818181818183
2017,21,19.666666666666668
2017,22,16.17391304347826
2017,23,27.41666666666667
2017,24,11.708333333333336
2017,25,18.25
2017,26,28.375
2017,27,12.541666666666664
2017,28,20.43478260869565
2017,29,17.61111111111111
2017,30,24.952380952380953
2017,31,23.33333333333333
2017,32,21.782608695652176
2017,33,28.26086956521739
2017,34,15.45
2017,35,12.708333333333336
2017,36,21.043478260869566
2017,37,23.695652173913047
2017,38,31.380952380952376
2017,39,25.59090909090909
2017,40,34.77777777777778
2017,41,9.347826086956523
2017,42,25.20833333333333
2017,43,31.130434782608692
2017,44,17.956521739130434
2017,45,19.142857142857142
2017,46,23.65217391304348
2017,47,17.285714285714285
2017,48,25.95833333333333
2017,49,24.625
2017,50,24.91304347826087
2017,51,36.91666666666666
2017,52,44.08695652173913
