年,週,mean_value
2014,20,71.79166666666667
2014,21,36.54166666666666
2014,22,52.91666666666666
2014,23,45.41666666666666
2014,24,57.08333333333334
2014,25,38.208333333333336
2014,26,55.5
2014,27,40.625
2014,28,45.5
2014,29,35.25
2014,30,38.458333333333336
2014,31,53.375
2014,32,75.79166666666667
2014,33,48.33333333333334
2014,34,46.16666666666666
2014,35,44.0
2014,36,40.958333333333336
2014,37,37.04166666666666
2014,38,36.5
2014,39,45.5
2014,40,55.625
2014,41,66.58333333333333
2014,42,82.04166666666667
2014,43,51.04166666666666
2014,44,49.16666666666666
2014,45,58.70833333333334
2014,46,56.95652173913044
2014,47,59.41666666666666
2014,48,52.625
2014,49,63.58333333333334
2014,50,83.79166666666667
2014,51,86.625
2014,52,71.625
2015,1,91.16666666666669
2015,2,68.5
2015,3,98.0
2015,4,83.625
2015,5,41.833333333333336
2015,6,98.25
2015,7,84.79166666666667
2015,8,105.95833333333331
2015,9,49.375
2015,10,58.41666666666666
2015,11,61.625
2015,12,85.5
2015,13,66.625
2015,14,54.83333333333334
2015,15,32.958333333333336
2015,16,63.375
2015,17,53.29166666666666
2015,18,61.625
2015,19,61.375
2015,20,62.0
2015,21,44.125
2015,22,38.04166666666666
2015,23,44.20833333333334
2015,24,36.0
2015,25,41.875
2015,26,44.5
2015,27,38.91666666666666
2015,28,34.291666666666664
2015,29,45.95833333333334
2015,30,41.625
2015,31,37.875
2015,32,38.41666666666666
2015,33,42.875
2015,34,31.08333333333333
2015,35,34.291666666666664
2015,36,38.54166666666666
2015,37,36.708333333333336
2015,38,33.208333333333336
2015,39,52.5
2015,40,42.5
2015,41,49.33333333333334
2015,42,62.83333333333334
2015,43,46.58333333333334
2015,44,64.20833333333333
2015,45,69.75
2015,46,43.17391304347826
2015,47,53.45454545454545
2015,48,40.458333333333336
2015,49,70.95833333333333
2015,50,34.333333333333336
2015,51,114.45833333333331
2015,52,63.41666666666666
2015,53,68.95833333333333
2016,1,45.5
2016,2,57.45833333333334
2016,3,88.16666666666669
2016,4,51.16666666666666
2016,5,112.79166666666669
2016,6,66.5
2016,7,112.45833333333331
2016,8,63.0
2016,9,84.16666666666667
2016,10,59.91666666666666
2016,11,59.95833333333334
2016,12,56.375
2016,13,89.625
2016,14,72.54166666666667
2016,15,54.41666666666666
2016,16,66.33333333333333
2016,17,105.375
2016,18,55.83333333333334
2016,19,44.54166666666666
2016,20,45.375
2016,21,44.08333333333334
2016,22,36.79166666666666
2016,23,35.208333333333336
2016,24,35.5
2016,25,37.29166666666666
2016,26,34.583333333333336
2016,27,20.666666666666668
2016,28,41.25
2016,29,46.375
2016,30,42.66666666666666
2016,31,38.43478260869565
2016,32,22.30434782608696
2016,33,38.54166666666666
2016,34,43.25
2016,35,54.5
2016,36,28.54166666666667
2016,37,29.58333333333333
2016,38,49.66666666666666
2016,39,43.875
2016,40,38.82608695652174
2016,41,39.16666666666666
2016,42,41.458333333333336
2016,43,60.375
2016,44,40.333333333333336
2016,45,41.16666666666666
2016,46,58.56521739130435
2016,47,21.714285714285715
2016,48,70.30434782608695
2016,49,75.08695652173913
2016,50,49.375
2016,51,69.56521739130434
2016,52,45.83333333333334
2017,1,58.45833333333334
2017,2,56.70833333333334
2017,3,43.875
2017,4,56.82608695652174
2017,5,44.04166666666666
2017,6,64.73913043478261
2017,7,52.875
2017,8,45.8695652173913
2017,9,74.0
2017,10,48.04166666666666
2017,11,41.958333333333336
2017,12,70.16666666666667
2017,13,72.79166666666667
2017,14,66.58333333333333
2017,15,50.58333333333334
2017,16,44.58333333333334
2017,17,55.95652173913044
2017,18,74.08333333333333
2017,19,82.75
2017,20,34.375
2017,21,37.66666666666666
2017,22,26.26086956521739
2017,23,44.08333333333334
2017,24,25.16666666666667
2017,25,28.5
2017,26,33.708333333333336
2017,27,20.782608695652176
2017,28,32.458333333333336
2017,29,26.70833333333333
2017,30,33.625
2017,31,33.375
2017,32,34.208333333333336
2017,33,35.916666666666664
2017,34,23.91666666666667
2017,35,22.375
2017,36,31.83333333333333
2017,37,37.625
2017,38,42.458333333333336
2017,39,33.875
2017,40,40.458333333333336
2017,41,19.416666666666668
2017,42,35.916666666666664
2017,43,49.54166666666666
2017,44,35.875
2017,45,29.04166666666667
2017,46,33.333333333333336
2017,47,35.95652173913044
2017,48,37.5
2017,49,39.375
2017,50,42.47826086956522
2017,51,41.42857142857143
2017,52,74.71428571428571
