年,週,mean_value
2013,33,0.5418181818181819
2013,34,0.735
2013,35,0.5983333333333333
2013,36,0.6391666666666667
2013,37,0.3475
2013,38,0.42041666666666666
2013,39,0.3604347826086956
2013,40,0.43625
2013,41,0.7487499999999999
2013,42,0.4430434782608696
2013,43,0.5029166666666667
2013,44,0.7008333333333333
2013,45,0.6241666666666666
2013,46,0.6670833333333333
2013,47,0.6904166666666667
2013,48,0.5383333333333332
2013,49,0.6887499999999999
2013,50,0.89
2013,51,0.6491666666666666
2013,52,0.73375
2014,1,1.1231818181818185
2014,2,1.1941666666666666
2014,3,0.62875
2014,4,0.8991666666666666
2014,5,0.8691666666666666
2014,6,1.0633333333333337
2014,7,1.1966666666666663
2014,8,1.1608333333333334
2014,9,1.0854166666666667
2014,10,0.8466666666666667
2014,11,1.14375
2014,12,1.1404166666666666
2014,13,0.8443478260869566
2014,14,0.6741666666666667
2014,15,1.0075
2014,16,0.7391666666666667
2014,17,0.8920833333333335
2014,18,0.6670833333333333
2014,19,0.8645833333333334
2014,20,0.7883333333333334
2014,21,0.9954166666666668
2014,22,0.8741666666666666
2014,23,0.6275000000000001
2014,24,0.6187499999999999
2014,25,0.65625
2014,26,0.67
2014,27,0.6441666666666667
2014,28,0.6452173913043479
2014,29,0.4933333333333334
2014,30,0.62125
2014,31,0.6537499999999999
2014,32,0.5779166666666667
2014,33,0.6495833333333333
2014,34,0.6059090909090911
2014,35,0.5281818181818182
2014,36,0.5108333333333334
2014,37,0.6391666666666668
2014,38,0.4220833333333333
2014,39,0.8091666666666667
2014,40,0.5895652173913043
2014,41,0.64375
2014,42,0.6920833333333333
2014,43,0.9154166666666668
2014,44,0.4825
2014,45,0.4991666666666667
2014,46,0.6047826086956521
2014,47,0.5083333333333333
2014,48,0.7937499999999998
2014,49,0.66
2014,50,0.7558333333333334
2014,51,0.82375
2014,52,0.9086956521739132
2015,1,0.8283333333333335
2015,2,1.6966666666666663
2015,3,0.5841666666666666
2015,4,0.8854166666666666
2015,5,0.7643478260869564
2015,6,0.6975000000000001
2015,7,1.0254166666666666
2015,8,0.8462500000000001
2015,9,0.9769565217391304
2015,10,0.8850000000000001
2015,11,0.9366666666666664
2015,12,0.7660869565217392
2015,13,0.7795652173913044
2015,14,0.8183333333333334
2015,15,0.6004166666666667
2015,16,0.7891666666666666
2015,17,0.6470833333333333
2015,18,0.6795833333333334
2015,19,1.0095652173913043
2015,20,0.9258333333333334
2015,21,0.6750000000000002
2015,22,1.1275
2015,23,0.6860869565217392
2015,24,0.61375
2015,25,0.58
2015,26,0.6354166666666666
2015,27,0.5275
2015,28,0.5008333333333334
2015,29,0.51625
2015,30,0.5558333333333333
2015,31,0.60875
2015,32,0.43125
2015,33,0.6533333333333333
2015,34,0.6458333333333334
2015,35,0.7016666666666668
2015,36,0.6604166666666667
2015,37,0.4966666666666666
2015,38,0.4158333333333333
2015,39,0.6566666666666666
2015,40,0.6808333333333333
2015,41,0.4629166666666666
2015,42,0.4354166666666666
2015,43,0.3370833333333333
2015,44,0.7641666666666665
2015,45,0.7545833333333333
2015,46,0.6465217391304348
2015,47,0.84625
2015,48,0.4970833333333333
2015,49,0.5423809523809524
2015,50,0.5904347826086958
2015,51,0.7408333333333332
2015,52,0.7591666666666667
2015,53,0.8441666666666666
2016,1,1.1091666666666666
2016,2,0.8787500000000001
2016,3,0.6216666666666667
2016,4,1.42375
2016,5,0.6220833333333334
2016,6,0.8541666666666666
2016,7,0.5675
2016,8,0.8063636363636365
2016,9,0.7875
2016,10,0.8941666666666667
2016,11,2.631666666666667
2016,12,0.7329166666666667
2016,13,0.9695652173913042
2016,14,0.8483333333333333
2016,15,1.0658333333333332
2016,16,0.9472727272727272
2016,17,0.78875
2016,18,0.8404166666666667
2016,19,0.77
2016,20,0.6558333333333334
2016,21,0.6379166666666668
2016,22,0.5091666666666667
2016,23,0.6266666666666666
2016,24,0.7883333333333334
2016,25,0.6495833333333333
2016,26,0.6325
2016,27,0.4616666666666667
2016,28,0.5256521739130434
2016,29,0.58375
2016,30,0.4982608695652174
2016,31,0.4291666666666667
2016,32,0.46
2016,33,0.5191666666666667
2016,34,0.3925
2016,35,0.59
2016,36,0.555
2016,37,0.6041666666666666
2016,38,0.5733333333333334
2016,39,0.6499999999999999
2016,40,0.5209523809523811
2016,41,0.3475
2016,42,0.58
2016,43,0.6395833333333334
2016,44,0.5366666666666666
2016,45,0.6141666666666666
2016,46,0.76
2016,47,0.5120833333333333
2016,48,0.5158333333333333
2016,49,0.4991304347826087
2016,50,0.6365217391304349
2016,51,0.6316666666666667
2016,52,0.5724999999999999
2017,1,0.773913043478261
2017,2,0.6166666666666667
2017,3,0.6833333333333332
2017,4,0.80625
2017,5,0.7949999999999999
2017,6,0.5645833333333333
2017,7,0.7708333333333334
2017,8,0.9633333333333332
2017,9,1.00625
2017,10,0.6433333333333333
2017,11,0.5458333333333333
2017,12,0.965
2017,13,0.8158333333333333
2017,14,1.1020833333333333
2017,15,1.0045833333333334
2017,16,0.73
2017,17,0.9339130434782608
2017,18,0.6160869565217392
2017,19,0.6182608695652174
2017,20,0.3820833333333334
2017,21,0.535
2017,22,0.5566666666666668
2017,23,0.6387499999999999
2017,24,0.7963636363636365
2017,25,0.8883333333333333
2017,26,0.6475000000000001
2017,27,0.5165
2017,28,0.5829166666666666
2017,29,0.43375
2017,30,0.46
2017,31,0.6458333333333334
2017,32,0.4558333333333333
2017,33,0.41173913043478255
2017,34,0.3720833333333333
2017,35,0.3475
2017,36,0.5470833333333333
2017,37,0.6749999999999999
2017,38,0.5191666666666667
2017,39,0.5183333333333334
2017,40,0.57625
2017,41,0.6675000000000001
2017,42,0.5066666666666667
2017,43,0.6979166666666666
2017,44,0.4483333333333333
2017,45,0.4082608695652174
2017,46,0.7121739130434782
2017,47,0.6041666666666666
2017,48,0.4666666666666666
2017,49,0.69
2017,50,0.5408695652173914
2017,51,0.56875
2017,52,0.5910526315789474
