年,週,mean_value
2012,51,37.43333333333333
2012,52,23.05833333333333
2013,1,32.1875
2013,2,24.52916666666667
2013,3,31.95833333333333
2013,4,40.275
2013,5,45.58333333333334
2013,6,36.65217391304348
2013,7,29.58333333333333
2013,8,39.41666666666666
2013,9,44.04166666666666
2013,10,45.66666666666666
2013,11,36.91304347826087
2013,12,31.33333333333333
2013,13,28.36086956521739
2013,14,35.416666666666664
2013,15,37.875
2013,16,32.958333333333336
2013,17,38.54166666666666
2013,18,32.458333333333336
2013,19,28.67083333333333
2013,20,30.375
2013,21,28.58333333333333
2013,22,26.66666666666667
2013,23,27.41666666666667
2013,24,25.4
2013,25,31.75
2013,26,22.54166666666667
2013,27,27.375
2013,28,19.625
2013,29,23.417391304347824
2013,30,21.0
2013,31,22.23809523809524
2013,32,22.91304347826087
2013,33,23.52631578947368
2013,34,25.08333333333333
2013,35,25.1875
2013,36,24.79166666666667
2013,37,12.26086956521739
2013,38,19.116666666666667
2013,39,16.079166666666666
2013,40,18.39583333333333
2013,41,23.8
2013,42,21.608695652173914
2013,43,19.620833333333334
2013,44,22.133333333333336
2013,45,22.05
2013,46,24.875
2013,47,31.83333333333333
2013,48,27.41666666666667
2013,49,36.66666666666666
2013,50,30.45833333333333
2013,51,26.95416666666667
2013,52,27.75
2014,1,41.75909090909091
2014,2,44.17391304347826
2014,3,27.37083333333333
2014,4,40.56521739130435
2014,5,33.208333333333336
2014,6,34.166666666666664
2014,7,31.956521739130434
2014,8,41.875
2014,9,44.91666666666666
2014,10,38.41666666666666
2014,11,45.625
2014,12,42.875
2014,13,39.52173913043478
2014,14,31.625
2014,15,44.38333333333333
2014,16,29.956521739130434
2014,17,29.33333333333333
2014,18,29.93333333333333
2014,19,32.208333333333336
2014,20,28.33333333333333
2014,21,40.1375
2014,22,29.5125
2014,23,27.33333333333333
2014,24,21.20833333333333
2014,25,24.4875
2014,26,23.95833333333333
2014,27,23.691666666666666
2014,28,26.0
2014,29,19.08333333333333
2014,30,22.83333333333333
2014,31,25.59583333333333
2014,32,23.195833333333336
2014,33,24.820833333333336
2014,34,23.0
2014,35,22.58636363636364
2014,36,29.08333333333333
2014,37,25.90454545454545
2014,38,18.52083333333333
2014,39,30.08333333333333
2014,40,27.272727272727273
2014,41,25.3
2014,42,26.54166666666667
2014,43,34.833333333333336
2014,44,21.491666666666664
2014,45,23.90909090909091
2014,46,25.869565217391305
2014,47,23.3
2014,48,28.97083333333333
2014,49,24.47826086956522
2014,50,27.67083333333333
2014,51,34.37916666666667
2014,52,30.069565217391304
2015,1,34.166666666666664
2015,2,43.54166666666666
2015,3,21.725
2015,4,33.958333333333336
2015,5,35.34782608695652
2015,6,28.179166666666664
2015,7,36.75
2015,8,31.45833333333333
2015,9,33.5
2015,10,28.258333333333336
2015,11,32.708333333333336
2015,12,34.083333333333336
2015,13,31.08695652173913
2015,14,32.125
2015,15,27.83333333333333
2015,16,40.79166666666666
2015,17,22.22916666666667
2015,18,27.641666666666666
2015,19,29.679166666666664
2015,20,32.25
2015,21,29.95833333333333
2015,22,28.16666666666667
2015,23,25.29565217391304
2015,24,25.56521739130435
2015,25,25.5
2015,26,23.662500000000005
2015,27,20.733333333333334
2015,28,18.525
2015,29,22.26086956521739
2015,30,22.9
2015,31,24.70833333333333
2015,32,22.79166666666667
2015,33,25.375
2015,34,22.17391304347826
2015,35,30.25
2015,36,25.16666666666667
2015,37,19.825
2015,38,17.029166666666665
2015,39,26.04166666666667
2015,40,23.608695652173914
2015,41,20.091666666666665
2015,42,19.604166666666668
2015,43,17.720833333333328
2015,44,26.41666666666667
2015,45,25.275
2015,46,20.238095238095237
2015,47,29.66666666666667
2015,48,21.375
2015,49,21.5
2015,50,26.8125
2015,51,23.175
2015,52,29.375
2015,53,31.0
2016,1,32.75
2016,2,33.458333333333336
2016,3,24.63478260869565
2016,4,39.66666666666666
2016,5,26.27916666666667
2016,6,25.04166666666667
2016,7,29.066666666666666
2016,8,29.04166666666667
2016,9,37.083333333333336
2016,10,34.291666666666664
2016,11,50.875
2016,12,31.004166666666666
2016,13,44.0
2016,14,31.95833333333333
2016,15,33.17391304347826
2016,16,34.31818181818182
2016,17,27.28333333333333
2016,18,28.16666666666667
2016,19,28.5
2016,20,25.91666666666667
2016,21,27.258333333333336
2016,22,20.258333333333333
2016,23,21.90416666666667
2016,24,21.075
2016,25,25.97083333333333
2016,26,26.316666666666666
2016,27,16.920833333333334
2016,28,21.13181818181818
2016,29,22.03043478260869
2016,30,20.52083333333333
2016,31,19.916666666666668
2016,32,18.141666666666666
2016,33,21.245833333333334
2016,34,18.45833333333333
2016,35,27.58333333333333
2016,36,20.6375
2016,37,19.420833333333334
2016,38,19.375
2016,39,21.066666666666666
2016,40,20.52
2016,41,18.6
2016,42,22.625
2016,43,23.25
2016,44,26.175
2016,45,23.66666666666667
2016,46,37.952380952380956
2016,47,24.787500000000005
2016,48,24.5
2016,49,21.600000000000005
2016,50,27.2
2016,51,22.08333333333333
2016,52,26.18333333333333
2017,1,33.166666666666664
2017,2,20.165217391304353
2017,3,29.25
2017,4,31.45833333333333
2017,5,30.27083333333333
2017,6,25.83333333333333
2017,7,38.63636363636363
2017,8,33.60434782608696
2017,9,42.5
2017,10,31.88636363636364
2017,11,29.512500000000006
2017,12,36.708333333333336
2017,13,33.041666666666664
2017,14,44.25
2017,15,38.68181818181818
2017,16,26.375
2017,17,39.21739130434783
2017,18,24.91666666666667
2017,19,25.6875
2017,20,21.92083333333333
2017,21,24.70833333333333
2017,22,25.15416666666667
2017,23,24.875
2017,24,26.6
2017,25,25.782608695652176
2017,26,28.79166666666667
2017,27,21.5
2017,28,27.625
2017,29,20.181818181818183
2017,30,22.54166666666667
2017,31,25.04166666666667
2017,32,20.681818181818183
2017,33,20.041666666666668
2017,34,19.470833333333328
2017,35,15.716666666666667
2017,36,24.66666666666667
2017,37,31.5
2017,38,26.16666666666667
2017,39,26.0
2017,40,25.2
2017,41,20.041666666666668
2017,42,18.995833333333334
2017,43,28.4625
2017,44,28.619047619047624
2017,45,20.513636363636362
2017,46,25.52173913043478
2017,47,23.08333333333333
2017,48,20.804166666666667
2017,49,26.4375
2017,50,20.55416666666667
2017,51,23.20833333333333
2017,52,21.291666666666668
