年,週,mean_value
2010,47,27.65
2010,48,32.604166666666664
2010,49,34.34166666666666
2010,50,22.54166666666667
2010,51,36.54166666666666
2010,52,21.25
2011,1,24.075
2011,2,27.65217391304348
2011,3,22.40833333333333
2011,4,25.58333333333333
2011,5,28.7625
2011,6,34.362500000000004
2011,7,24.17391304347826
2011,8,32.833333333333336
2011,9,35.333333333333336
2011,10,42.04166666666666
2011,11,42.95454545454545
2011,12,41.583333333333336
2011,13,46.16666666666666
2011,14,46.75
2011,15,39.708333333333336
2011,16,58.04166666666666
2011,17,54.33333333333334
2011,18,27.04583333333333
2011,19,44.83333333333334
2011,20,35.291666666666664
2011,21,37.29166666666666
2011,22,47.3
2011,23,29.3125
2011,24,30.52173913043478
2011,25,16.025000000000002
2011,26,30.066666666666666
2011,27,39.98333333333333
2011,28,20.754166666666666
2011,29,37.60434782608696
2011,30,26.35
2011,31,28.5695652173913
2011,32,24.078260869565216
2011,33,41.6
2011,34,32.67826086956522
2011,35,56.04347826086956
2011,36,53.26086956521739
2011,37,28.1
2011,38,43.78260869565217
2011,39,41.91304347826087
2011,40,38.43478260869565
2011,41,48.77272727272727
2011,42,50.52173913043478
2011,43,36.34782608695652
2011,44,28.08260869565217
2011,45,30.608695652173914
2011,46,31.56521739130435
2011,47,27.08181818181818
2011,48,27.208695652173912
2011,49,25.47826086956522
2011,50,25.82608695652174
2011,51,28.08333333333333
2011,52,28.125
2012,1,25.04166666666667
2012,2,29.375
2012,3,32.083333333333336
2012,4,33.91304347826087
2012,5,30.70833333333333
2012,6,26.066666666666666
2012,7,31.54166666666667
2012,8,39.29166666666666
2012,9,31.0
2012,10,41.208333333333336
2012,11,41.583333333333336
2012,12,44.0
2012,13,64.875
2012,14,65.75
2012,15,41.29583333333333
2012,16,37.77916666666667
2012,17,38.208333333333336
2012,18,51.16666666666666
2012,19,49.07916666666667
2012,20,44.23333333333333
2012,21,50.79166666666666
2012,22,39.91666666666666
2012,23,41.2375
2012,24,40.583333333333336
2012,25,27.282608695652176
2012,26,28.660869565217396
2012,27,42.13333333333333
2012,28,34.55833333333334
2012,29,33.34583333333333
2012,30,20.33333333333333
2012,31,28.3125
2012,32,31.558333333333334
2012,33,19.475
2012,34,21.045833333333334
2012,35,30.625
2012,36,33.44166666666666
2012,37,42.29166666666666
2012,38,53.45833333333334
2012,39,52.08333333333334
2012,40,49.79166666666666
2012,41,54.45833333333334
2012,42,45.75
2012,43,44.35416666666666
2012,44,43.83333333333334
2012,45,43.08333333333334
2012,46,44.08333333333334
2012,47,36.54166666666666
2012,48,21.108333333333334
2012,49,35.583333333333336
2012,50,27.83333333333333
2012,51,33.583333333333336
2012,52,26.83333333333333
2013,1,29.91666666666667
2013,2,25.45833333333333
2013,3,40.583333333333336
2013,4,38.208333333333336
2013,5,28.03913043478261
2013,6,32.375
2013,7,36.5
2013,8,50.58333333333334
2013,9,40.29166666666666
2013,10,40.4125
2013,11,39.04166666666666
2013,12,34.25
2013,13,43.54166666666666
2013,14,51.625
2013,15,48.375
2013,16,44.33333333333334
2013,17,60.58333333333334
2013,18,40.458333333333336
2013,19,32.125
2013,20,21.62083333333333
2013,21,36.458333333333336
2013,22,35.516666666666666
2013,23,38.333333333333336
2013,24,39.958333333333336
2013,25,35.30416666666667
2013,26,36.82083333333333
2013,27,36.558333333333344
2013,28,24.4125
2013,29,31.72916666666667
2013,30,40.583333333333336
2013,31,32.42916666666667
2013,32,40.12916666666667
2013,33,26.445833333333336
2013,34,27.366666666666664
2013,35,28.375
2013,36,37.16666666666666
2013,37,17.116666666666664
2013,38,38.833333333333336
2013,39,35.666666666666664
2013,40,55.0
2013,41,50.95833333333334
2013,42,40.875
2013,43,52.625
2013,44,29.08695652173913
2013,45,38.61904761904762
2013,46,38.29166666666666
2013,47,37.79166666666666
2013,48,27.933333333333334
2013,49,36.208333333333336
2013,50,32.5
2013,51,26.54166666666667
2013,52,28.875
2014,1,40.41666666666666
2014,2,26.712499999999995
2014,3,41.65833333333333
2014,4,43.5375
2014,5,36.04166666666666
2014,6,40.54166666666666
2014,7,27.25
2014,8,39.75
2014,9,34.458333333333336
2014,10,33.333333333333336
2014,11,46.5
2014,12,41.375
2014,13,50.99583333333334
2014,14,53.91666666666666
2014,15,44.58333333333334
2014,16,56.25
2014,17,42.0
2014,18,56.0
2014,19,51.4375
2014,20,43.48749999999999
2014,21,24.40833333333333
2014,22,39.04166666666666
2014,23,35.475
2014,24,42.3625
2014,25,27.891666666666666
2014,26,30.69583333333333
2014,27,34.50416666666666
2014,28,29.49583333333333
2014,29,28.66666666666667
2014,30,20.345833333333328
2014,31,37.29166666666666
2014,32,29.58333333333333
2014,33,35.78333333333333
2014,34,37.958333333333336
2014,35,43.30833333333334
2014,36,37.0875
2014,37,29.18695652173913
2014,38,35.69583333333333
2014,39,32.458333333333336
2014,40,57.41666666666666
2014,41,56.16666666666666
2014,42,54.0
2014,43,33.979166666666664
2014,44,40.875
2014,45,39.16666666666666
2014,46,35.39130434782609
2014,47,44.73913043478261
2014,48,32.916666666666664
2014,49,33.833333333333336
2014,50,31.70833333333333
2014,51,34.708333333333336
2014,52,31.608695652173914
2015,1,34.916666666666664
2015,2,46.29166666666666
2015,3,41.0
2015,4,39.41666666666666
2015,5,35.5
2015,6,46.41666666666666
2015,7,48.00833333333333
2015,8,53.41666666666666
2015,9,33.583333333333336
2015,10,32.958333333333336
2015,11,37.04166666666666
2015,12,60.29166666666666
2015,13,48.54166666666666
2015,14,34.93333333333333
2015,15,38.41666666666666
2015,16,37.325
2015,17,52.25
2015,18,47.65217391304348
2015,19,39.29166666666666
2015,20,41.075
2015,21,46.70833333333334
2015,22,31.825
2015,23,34.97083333333333
2015,24,30.625
2015,25,28.67391304347826
2015,26,24.48333333333333
2015,27,29.54166666666667
2015,28,28.454166666666666
2015,29,44.75
2015,30,29.4
2015,31,34.85
2015,32,32.19583333333333
2015,33,30.0875
2015,34,20.570833333333333
2015,35,30.41666666666667
2015,36,27.662500000000005
2015,37,52.95833333333334
2015,38,48.82608695652174
2015,39,38.7
2015,40,37.583333333333336
2015,41,35.791666666666664
2015,42,63.45833333333334
2015,43,40.0
2015,44,45.30833333333334
2015,45,35.28333333333333
2015,46,30.641666666666666
2015,47,31.07619047619048
2015,48,32.5
2015,49,28.16666666666667
2015,50,28.0
2015,51,35.041666666666664
2015,52,30.8875
2015,53,34.125
2016,1,29.66666666666667
2016,2,24.25
2016,3,34.916666666666664
2016,4,30.125
2016,5,55.5
2016,6,32.39545454545455
2016,7,40.16666666666666
2016,8,34.541666666666664
2016,9,42.41666666666666
2016,10,33.458333333333336
2016,11,44.625
2016,12,40.80416666666667
2016,13,36.79565217391304
2016,14,32.1125
2016,15,29.98333333333333
2016,16,37.208333333333336
2016,17,75.20833333333333
2016,18,34.86086956521739
2016,19,46.04166666666666
2016,20,41.875
2016,21,29.09166666666667
2016,22,26.254166666666666
2016,23,30.27083333333333
2016,24,23.8
2016,25,34.95
2016,26,33.4625
2016,27,23.93333333333333
2016,28,23.52916666666667
2016,29,45.96666666666667
2016,30,39.72916666666666
2016,31,29.366666666666664
2016,32,21.972727272727276
2016,33,39.82083333333333
2016,34,46.79166666666666
2016,35,66.83333333333333
2016,36,19.591666666666672
2016,37,24.304166666666664
2016,38,36.52173913043478
2016,39,41.7625
2016,40,35.125
2016,41,29.99583333333333
2016,42,21.191666666666666
2016,43,40.94347826086957
2016,44,29.66666666666667
2016,45,31.2375
2016,46,35.0
2016,47,27.2625
2016,48,35.30434782608695
2016,49,38.833333333333336
2016,50,30.83333333333333
2016,51,37.66666666666666
2016,52,37.19166666666667
2017,1,24.98333333333333
2017,2,32.708333333333336
2017,3,43.875
2017,4,33.73913043478261
2017,5,33.583333333333336
2017,6,46.78260869565217
2017,7,44.30434782608695
2017,8,34.875
2017,9,44.41666666666666
2017,10,37.06666666666667
2017,11,43.29166666666666
2017,12,43.125
2017,13,59.375
2017,14,52.95833333333334
2017,15,43.41666666666666
2017,16,48.33333333333334
2017,17,44.82083333333333
2017,18,44.79166666666666
2017,19,37.275
2017,20,41.26086956521739
2017,21,51.16666666666666
2017,22,34.916666666666664
2017,23,31.34583333333333
2017,24,33.95
2017,25,20.179166666666664
2017,26,29.54166666666667
2017,27,26.941666666666666
2017,28,26.92173913043478
2017,29,36.39166666666667
2017,30,42.629166666666656
2017,31,29.975000000000005
2017,32,31.96363636363636
2017,33,36.45
2017,34,34.704166666666666
2017,35,36.375
2017,36,26.88181818181818
2017,37,56.93333333333334
2017,38,45.07083333333333
2017,39,35.708333333333336
2017,40,43.85833333333333
2017,41,26.26086956521739
2017,42,53.66666666666666
2017,43,51.625
2017,44,43.625
2017,45,32.833333333333336
2017,46,27.33333333333333
2017,47,25.70833333333333
2017,48,28.45833333333333
2017,49,35.916666666666664
2017,50,31.65217391304348
2017,51,30.08333333333333
2017,52,35.47826086956522
