年,週,mean_value
2015,31,1.7999999999999998
2015,32,1.7791666666666666
2015,33,1.9333333333333331
2015,34,1.7541666666666664
2015,35,1.8875
2015,36,1.8541666666666667
2015,37,1.8625
2015,38,1.8
2015,39,1.883333333333333
2015,40,1.8833333333333333
2015,41,1.8458333333333328
2015,42,1.825
2015,43,1.7666666666666666
2015,44,1.8875
2015,45,1.9458333333333333
2015,46,1.8166666666666669
2015,47,1.943478260869565
2015,48,1.8875
2015,49,1.8681818181818182
2015,50,1.826086956521739
2015,51,1.9083333333333328
2015,52,1.9541666666666664
2015,53,2.058333333333333
2016,1,2.120833333333333
2016,2,2.025
2016,3,1.875
2016,4,2.2416666666666667
2016,5,1.9625
2016,6,2.079166666666667
2016,7,1.8916666666666664
2016,8,2.136363636363636
2016,9,2.025
2016,10,2.125
2016,11,2.5708333333333333
2016,12,1.9291666666666665
2016,13,2.058333333333333
2016,14,2.020833333333333
2016,15,2.1166666666666667
2016,16,2.0863636363636364
2016,17,1.9333333333333331
2016,18,2.075
2016,19,1.9416666666666664
2016,20,1.8625
2016,21,1.8333333333333333
2016,22,1.7791666666666668
2016,23,1.8375
2016,24,1.8416666666666668
2016,25,1.7833333333333332
2016,26,1.8458333333333332
2016,27,1.8
2016,28,1.7791666666666668
2016,29,1.7833333333333332
2016,30,1.747826086956522
2016,31,1.7541666666666669
2016,32,1.7541666666666669
2016,33,1.7916666666666667
2016,34,1.8333333333333333
2016,35,1.9041666666666663
2016,36,1.866666666666667
2016,37,1.8416666666666663
2016,38,1.9375
2016,39,1.8541666666666667
2016,40,1.8227272727272728
2016,41,1.7541666666666664
2016,42,1.8208333333333333
2016,43,1.8375
2016,44,1.9416666666666664
2016,45,1.9750000000000003
2016,46,2.0545454545454547
2016,47,1.85
2016,48,1.8916666666666664
2016,49,1.8708333333333331
2016,50,1.9521739130434776
2016,51,1.9625
2016,52,1.8625
2017,1,1.9708333333333328
2017,2,1.9
2017,3,1.9333333333333331
2017,4,2.1750000000000003
2017,5,2.0375
2017,6,1.8583333333333327
2017,7,2.0375
2017,8,2.0043478260869563
2017,9,2.2
2017,10,1.9739130434782608
2017,11,1.9083333333333328
2017,12,2.0125
2017,13,2.0375
2017,14,2.0875
2017,15,2.15
2017,16,1.9458333333333333
2017,17,2.0782608695652174
2017,18,1.9291666666666665
2017,19,1.9333333333333331
2017,20,1.8333333333333333
2017,21,1.8916666666666664
2017,22,1.9458333333333333
2017,23,1.8708333333333331
2017,24,1.95
2017,25,2.0625
2017,26,1.8041666666666665
2017,27,1.8375
2017,28,1.8791666666666664
2017,29,1.7458333333333331
2017,30,1.7916666666666667
2017,31,1.8958333333333333
2017,32,1.8
2017,33,1.7772727272727271
2017,34,1.7375
2017,35,1.825
2017,36,1.8875
2017,37,1.8958333333333333
2017,38,1.8375
2017,39,1.7916666666666667
2017,40,1.85
2017,41,1.8375
2017,42,1.8541666666666667
2017,43,1.9833333333333332
2017,44,1.8541666666666667
2017,45,1.8083333333333336
2017,46,1.8291666666666664
2017,47,1.975
2017,48,1.8125
2017,49,2.0041666666666664
2017,50,1.8869565217391304
2017,51,1.9291666666666665
2017,52,1.8708333333333331
