日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2013/03/11,松山,WS_HR,2.9,2.9,2.9,2.7,2.6,2.4,2.1,1.7,1.9,1.9,2.5,2.4,2.5,3.4,2.8,2.6,2.7,2.5,1.8,2.1,2,1.9,1.9,1.6
2013/03/12,松山,AMB_TEMP,17,17,17,18,18,18,18,18,20,22,24,23,22,24,25,25,23,22,21,20,20,20,20,20
2013/03/12,松山,CH4,1.9,2,2,1.9,2,2.1,2.2,2.4,2.3,2.2,2.2,2.1#,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2.1,2.1,2.1,2.3
2013/03/12,松山,CO,0.42,0.34,0.3,0.28,0.26,0.31,0.56,0.95,1.27,1.6,1.67,.83#,0.5,0.6,0.57,0.48,0.48,0.66,1.11,1.27,1.38,1.26,1.54,2.05
2013/03/12,松山,NMHC,0.13,0.11,0.11,0.1,0.1,0.12,0.22,0.35,0.42,0.52,0.61,.07#,0.18,0.2,0.21,0.24,0.24,0.29,0.48,0.55,0.59,0.5,0.77,1.05
2013/03/12,松山,NO,1.9,1.5,1.6,0.7,0.7,0.6,10,38,43,35,15,7.7#,5,4.4,4.1,6,7.8,11,27,40,31,21,33,61
2013/03/12,松山,NO2,18,13,12,11,11,13,34,42,51,64,72,40#,23,27,30,34,37,47,52,50,50,51,52,55
2013/03/12,松山,NOx,20,15,14,12,12,14,45,80,94,99,86,48#,28,31,34,40,45,58,80,89,81,71,86,116
2013/03/12,松山,O3,31,34,34,37,37,31,11,6.8,11,19,47,46#,53#,62,67,42,26,12,2.8,2.5,3,3,3.1,3
2013/03/12,松山,PM10,79,77,79,66,55,49,60,71,82,95,111,,122,122,113,114,108,103,92,98,110,115,108,113
2013/03/12,松山,PM2.5,33,29,23,29,32,35,30,31,42,56,66,,66,62,60,57,57,58,67,61,62,57,70,70
2013/03/12,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/03/12,松山,RH,83,84,83,82,83,83,84,81,75,66,60,66,68,62,54,61,66,72,75,78,77,78,78,77
2013/03/12,松山,SO2,3.3,3.7,3.6,4.1,3.7,3.3,5.6,7.5,9.7,7.6,7.3,5.1#,3.1,4.6,4.3,10,14,16,9.3,7.3,6,5,8.3,9.5
2013/03/12,松山,THC,2.1,2.1,2.1,2,2.1,2.2,2.4,2.7,2.7,2.7,2.8,2.1#,2,2.1,2.1,2.2,2.1,2.2,2.5,2.6,2.7,2.6,2.9,3.4
2013/03/12,松山,WD_HR,93,96,96,93,94,97,89,62,306,282,275,276,279,282,269,61,90,80,85,90,280,279,283,240
2013/03/12,松山,WIND_DIREC,92,97,90,95,91,88,126,52,288,282,270,272,280,288,247,85,102,81,99,183,285,282,280,245
2013/03/12,松山,WIND_SPEED,1.5,1.7,1.8,2.2,2,0.8,0.5,0.8,1.1,1.6,2.5,2.4,1.9,1.4,1.1,1.9,2.4,1.7,2,0.6,1.8,1,1.1,0.7
2013/03/12,松山,WS_HR,1.8,1.6,2,2,1.9,1.5,0.4,0.5,0.3,1.2,1.8,2.1,2.1,1.3,0.3,1.9,1.7,1.6,1.5,0.8,1.2,0.5,0.4,0.6
2013/03/13,松山,AMB_TEMP,20,20,20,20,20,20,20,20,22,24,26,28,26,27,26,26,25,22,19,18,16,16,15,15
2013/03/13,松山,CH4,2.4,2.6,2.6,2.5,2.2,2.3,2.3,2.3,2,1.9,1.9,2,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2013/03/13,松山,CO,1.95,1.99,1.93,1.55,0.74,0.78,0.83,1.16,1,0.86,0.81,0.84,0.53,0.53,0.5,0.54,0.46,0.51,0.58,0.53,0.48,0.43,0.39,0.38
2013/03/13,松山,NMHC,1.03,1.05,1.07,0.75,0.41,0.39,0.4,0.46,0.34,0.26,0.27,0.36,0.18,0.17,0.18,0.24,0.2,0.17,0.14,0.1,0.07,0.05,0.04,0.03
2013/03/13,松山,NO,56,71,60,27,7.2,7.1,17,36,19,14,7.6,4.6,3.5,3.4,3.2,5.6,5.9,5.1,3.6,3.1,2.4,2.1,2,1.8
2013/03/13,松山,NO2,52,51,48,38,27,24,25,29,28,31,31,34,25,21,24,27,26,25,23,15,11,9,7,6.8
2013/03/13,松山,NOx,108,122,108,65,34,31,42,65,47,45,39,38,28,25,28,33,32,30,26,18,14,11,9,8.6
2013/03/13,松山,O3,2.9,3,2.8,2.4,3.6,3.7,3.2,4.5,14,26,48,76,56,68,42,16,13,25,29,38,38,41,44,47
2013/03/13,松山,PM10,110,115,102,94,75,59,49,50,54,53,56,66,81,97,98,91,72,71,74,68,44,29,25,30
2013/03/13,松山,PM2.5,80,77,75,66,57,47,37,45,50,55,45,33,40,59,57,52,42,38,54,51,43,17,21,23
2013/03/13,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.4,0.6,NR,0.2,NR,NR
2013/03/13,松山,RH,79,80,80,80,81,82,82,79,71,61,55,52,61,61,65,66,70,76,84,85,84,82,80,78
2013/03/13,松山,SO2,8.4,7.1,6.6,4.5,2.7,2.3,2.7,3.1,3,3.5,3.6,6.6,6,5.9,5.2,4,3.6,3.4,2.5,1.7,1.5,1.5,1.4,1.7
2013/03/13,松山,THC,3.5,3.6,3.7,3.3,2.6,2.7,2.7,2.7,2.4,2.2,2.2,2.3,2.1,2,2,2.1,2,2,2,2,2,1.9,1.9,1.9
2013/03/13,松山,WD_HR,87,140,247,265,266,241,247,250,242,280,273,283,138,266,279,279,76,69,78,66,62,60,62,65
2013/03/13,松山,WIND_DIREC,44,222,269,240,275,294,284,226,280,267,55,20,60,272,272,45,41,86,85,59,60,55,68,54
2013/03/13,松山,WIND_SPEED,0.6,0.6,1,1.2,1.1,0.8,1.3,1.4,1.3,2.2,1.4,2.3,1.8,1.8,1.8,2.1,1.2,3.1,2.5,5.3,3.9,5,4.3,4.4
2013/03/13,松山,WS_HR,0.7,0.3,0.6,1.1,1,0.4,0.7,1.2,0.6,1.5,1.1,1.2,0.1,1.3,0.6,1,0.3,1.9,2.9,3.9,3.5,3.6,3.4,3
2013/03/14,松山,AMB_TEMP,15,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,16,15,16,16,16,16,16
2013/03/14,松山,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2013/03/14,松山,CO,0.39,0.49,0.51,0.45,0.41,0.33,0.31,0.45,0.55,0.45,0.4,0.37,0.3,0.29,0.31,0.32,0.33,0.43,0.59,0.45,0.42,0.43,0.41,0.34
2013/03/14,松山,NMHC,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.1,0.15,0.14,0.14,0.14,0.1,0.09,0.12,0.13,0.13,0.17,0.19,0.14,0.13,0.13,0.11,0.08
2013/03/14,松山,NO,1.8,1.5,1.7,1.1,1,1,1.3,3.1,5.1,6.6,5.9,4.9,2.7,2.9,3.2,3.1,3.8,3.9,3.7,3.2,2.7,2.7,2,1.5
2013/03/14,松山,NO2,5.2,5.5,5.7,6.1,6.2,6.5,12,23,28,28,25,24,14,16,19,21,23,27,29,23,21,20,18,14
2013/03/14,松山,NOx,7,7.1,7.5,7.2,7.2,7.5,13,26,33,35,31,29,17,19,22,24,26,31,33,26,24,23,20,15
2013/03/14,松山,O3,45,39,38,40,43,44,40,30,25,24,26,28,39,40,37,35,34,28,26,31,32,32,34,40
2013/03/14,松山,PM10,25,23,30,36,47,40,40,37,49,69,84,85,76,79,82,83,73,70,66,68,77,77,81,68
2013/03/14,松山,PM2.5,29,29*,29,28,28,23,25,25,38,42,44,43,31,34,28,41,28,33,25,34,26,30,26,32
2013/03/14,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/03/14,松山,RH,79,79,78,78,77,78,79,80,80,79,77,75,72,71,68,67,67,67,67,66,66,66,65,65
2013/03/14,松山,SO2,1.5,2,1.8,1.6,1.5,1.4,1.5,1.5,1.9,2,1.8,1.9,1.7,1.7,1.7,2.3,4,4.3,2.1,1.8,1.9,1.8,2.3,2.1
2013/03/14,松山,THC,1.9,2,2,2,2,2,2,2,2.1,2.1,2,2.1,2,2,2,2,2,2.1,2.1,2,2,2,2,2
2013/03/14,松山,WD_HR,63,66,66,63,63,70,60,74,72,76,69,75,64,59,64,70,66,73,84,81,87,92,88,92
2013/03/14,松山,WIND_DIREC,67,79,59,69,65,62,53,75,76,82,74,65,60,63,62,67,80,75,87,89,101,87,88,96
2013/03/14,松山,WIND_SPEED,3.1,3.1,2.7,2.5,3.1,2.7,3,2.3,2.6,2.1,2.3,3.1,2.7,3.2,3.5,3.1,3.2,2.1,2.3,2.2,2.8,2.2,2.9,2.1
2013/03/14,松山,WS_HR,2.7,2.5,2.4,2.2,2.2,2.2,2.3,2,2,1.9,1.9,2,2.4,2.6,2.6,2.6,2.8,2.6,1.9,2.1,2.2,2.1,2.2,2.3
2013/03/15,松山,AMB_TEMP,16,16,16,16,16,16,16,17,17,17,17,16,16,16,16,17,17,17,17,17,17,18,18,18
2013/03/15,松山,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2
2013/03/15,松山,CO,0.31,0.24,0.22,0.21,0.2,0.22,0.33,0.63,0.62,0.45,0.39,0.35,0.38,0.37,0.39,0.42,0.45,0.53,0.66,0.59,0.61,0.58,0.73,0.64
2013/03/15,松山,NMHC,0.08,0.06,0.05,0.05,0.06,0.06,0.1,0.2,0.19,0.15,0.16,0.14,0.13,0.13,0.15,0.18,0.19,0.22,0.23,0.19,0.19,0.18,0.26,0.21
2013/03/15,松山,NO,1.2,1.1,0.8,0.6,0.4,0.5,1.7,6.8,9.3,5.8,5.2,2.9,3.5,4.6,4.4,5.2,5.4,4.6,4,3.7,4.6,4.1,7.7,4.1
2013/03/15,松山,NO2,11,7.7,6.4,6.4,6.5,8.2,23,37,33,28,27,23,22,23,25,27,30,29,32,28,30,29,38,30
2013/03/15,松山,NOx,13,8.7,7.3,7,6.9,8.7,25,44,43,34,33,26,26,27,29,33,36,34,36,32,35,33,45,34
2013/03/15,松山,O3,41,44,45,44,43,41,27,15,20,24,25,30,30,30,28,25,22,22,19,19,15,17,7.1,12
2013/03/15,松山,PM10,72,64,74,71,68,60,55,62,56,54,44,35,31,26,28,25,26,36,36,36,27,29,30,32
2013/03/15,松山,PM2.5,35,36,29,23,23,24,24,24,25,24,22,19,22,23,24,20,16,20,27,28,22,24,25,27
2013/03/15,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/03/15,松山,RH,66,66,67,68,69,70,70,70,73,78,79,79,84,85,84,85,85,86,87,88,89,90,90,90
2013/03/15,松山,SO2,3.2,2.2,2.1,2.7,3.1,2.3,3.3,4.7,3.7,2,2,2,2.3,2.1,2.1,2.4,2.3,2.7,2.6,2.7,2.5,2.7,4.4,3.4
2013/03/15,松山,THC,2,2,2,2,2,2,2,2.1,2.1,2.1,2.1,2,2,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.3,2.2
2013/03/15,松山,WD_HR,91,95,92,90,93,89,78,88,67,72,68,82,88,81,81,90,91,94,99,96,99,84,78,91
2013/03/15,松山,WIND_DIREC,88,93,90,101,97,69,78,70,70,77,73,89,89,79,86,98,92,90,112,97,115,75,93,92
2013/03/15,松山,WIND_SPEED,2.1,2.4,2.3,1.9,1.8,1.5,1.8,1.9,2.7,2.2,2.3,2.5,2.2,2,1.8,2.1,2.4,2.2,1.9,1.7,1.7,1,1.4,1
2013/03/15,松山,WS_HR,1.8,2.3,1.9,1.6,1.6,1.6,1.5,1.6,2.2,2.1,2.1,2.2,2,1.8,1.8,1.9,2,1.9,1.6,1.6,1.2,1.4,1.1,1.6
2013/03/16,松山,AMB_TEMP,18,18,18,17,17,17,17,17,19,21,23,25,25,24,23,23,22,22,22,21,20,20,20,20
2013/03/16,松山,CH4,2,2,2.2,2.1,2.1,2.2,2.3,2.4,2.2,2.3,2.3,2,1.9,1.9,1.9,1.9,1.9,1.9,2.1,2.1,2.2,2.2,2.2,2.2
2013/03/16,松山,CO,0.49,0.35,0.59,0.52,0.48,0.46,0.74,0.83,0.86,1.1,1.24,0.69,0.63,0.55,0.45,0.52,0.61,0.73,1.18,1.12,1.01,0.99,1.23,1.17
2013/03/16,松山,NMHC,0.17,0.11,0.26,0.22,0.2,0.21,0.33,0.34,0.3,0.39,0.44,0.23,0.22,0.17,0.14,0.16,0.22,0.29,0.54,0.5,0.4,0.39,0.47,0.45
2013/03/16,松山,NO,2,0.8,1,1.7,1.2,1.1,14,29,26,24,16,6.1,4.3,3.6,2.7,2.5,2.3,2,2.1,11,23,24,42,39
2013/03/16,松山,NO2,24,13,20,19,17,14,19,22,30,46,57,34,29,23,18,21,28,36,57,58,45,40,37,34
2013/03/16,松山,NOx,26,14,21,21,19,15,33,51,56,70,73,40,33,27,21,23,30,38,59,69,68,64,78,73
2013/03/16,松山,O3,18,28,14,8.8,9.5,9,4.1,6.3,12,21,38,47,55,64,69,68,56,47,24,5.7,2.1,2.3,2.2,2.2
2013/03/16,松山,PM10,28,17,12,10,11,7,8,10,26,44,68,69,73,63,62,62,66,75,74,76,69,66,57,58
2013/03/16,松山,PM2.5,25,20,23,21,22,19,19,21,23,29,43,49,48,39,39,47,53,54,53,50,49,41,36,32
2013/03/16,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/03/16,松山,RH,90,89,88,87,86,86,87,86,80,71,64,60,61,63,68,69,69,69,70,76,80,81,80,80
2013/03/16,松山,SO2,3.2,2.8,2.3,2.2,1.9,1.8,2,2.6,2.8,3.4,3.5,2.9,3.3,3.1,2.9,3.2,3.4,3.6,3.6,3.5,3.7,3.7,3.7,3.2
2013/03/16,松山,THC,2.1,2.1,2.5,2.3,2.3,2.4,2.6,2.7,2.5,2.7,2.7,2.3,2.2,2.1,2,2,2.1,2.2,2.6,2.6,2.6,2.5,2.7,2.7
2013/03/16,松山,WD_HR,89,91,252,259,156,78,95,77,275,228,227,82,282,276,273,278,272,83,89,91,91,81,90,89
2013/03/16,松山,WIND_DIREC,91,87,239,260,290,43,85,31,216,225,208,77,273,269,273,280,266,62,93,103,103,53,106,84
2013/03/16,松山,WIND_SPEED,1.8,0.6,1.2,1,0.5,0.5,0.5,0.9,1,1.7,1,1.6,2.2,2.8,2,1.6,0.9,0.7,1.2,1,0.9,1.2,0.8,1.4
2013/03/16,松山,WS_HR,1.5,1.3,0.8,1,0.2,0.5,0.1,0.6,0.7,1.1,1.3,0.6,1.1,1.9,1.8,1.7,0.7,0.2,0.8,0.9,0.8,1,0.7,1.2
2013/03/17,松山,AMB_TEMP,20,20,19,19,19,19,19,19,20,22,24,26,27,27,26,26,25,24,23,23,23,22,22,22
2013/03/17,松山,CH4,2.3,2.4,2.7,3,2.7,2.9,2.5,2.4,2.2,2.1,2.1,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2.1,2.2,2.4,2.4
2013/03/17,松山,CO,1.09,0.98,1.1,1.22,1.33,1.37,1.09,1.1,0.92,0.8,0.75,0.54,0.51,0.55,0.51,0.49,0.55,0.66,0.77,0.84,1,1.2,1.65,1.5
2013/03/17,松山,NMHC,0.42,0.38,0.49,0.71,0.73,0.72,0.68,0.65,0.49,0.35,0.28,0.16,0.13,0.14,0.13,0.12,0.15,0.19,0.23,0.27,0.35,0.42,0.64,0.54
2013/03/17,松山,NO,28,27,24,43,39,40,35,33,16,11,7.2,3.3,3.1,2.4,1.5,1.5,1.8,1.9,1.4,1.4,3.4,17,38,32
2013/03/17,松山,NO2,33,30,29,31,32,31,30,36,36,35,30,18,20,20,22,22,29,33,40,44,51,52,54,49
2013/03/17,松山,NOx,61,56,53,74,71,71,66,69,52,45,37,21,23,22,23,24,31,35,41,45,54,69,92,80
2013/03/17,松山,O3,3.6,3,2.2,2.4,2.3,2.3,2.8,5.6,17,31,47,62,64,85,81,67,59,51,39,29,14,5,2.6,2.5
2013/03/17,松山,PM10,49,48,40,47,46,48,56,73,93,93,82,59,48,49,57,65,63,63,61,58,62,67,74,69
2013/03/17,松山,PM2.5,29,28,23,19,25,32,47,55,62,67,60,55,40,38,44,53,51,51,50,56,54,60,63,58
2013/03/17,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/03/17,松山,RH,80,80,82,82,82,82,81,81,77,68,58,48,45,46,53,56,59,62,64,67,70,74,75,74
2013/03/17,松山,SO2,3.5,2.1,2.1,2.5,2.7,2.7,13,18,7.6,5.4,4.1,2.5,2.7,4.4,7.2,5.1,6.3,6.3,10,9.2,7,5.5,5,4
2013/03/17,松山,THC,2.7,2.7,3.2,3.7,3.4,3.6,3.2,3.1,2.7,2.5,2.4,2.1,2.1,2,2,2,2.1,2.2,2.2,2.3,2.4,2.7,3,3
2013/03/17,松山,WD_HR,81,83,105,207,185,271,253,262,262,278,282,288,62,41,68,79,64,66,83,96,96,96,218,241
2013/03/17,松山,WIND_DIREC,81,56,24,259,240,262,269,220,222,277,273,282,49,69,52,138,71,102,94,109,96,143,230,216
2013/03/17,松山,WIND_SPEED,1,0.5,0.5,0.5,0.5,1.2,1.1,1.1,1.3,0.9,1.1,1.8,1.7,2,1.9,1.5,1.3,1.7,1.4,0.9,1.2,0.8,1.3,1
2013/03/17,松山,WS_HR,1.2,0.8,0.2,0.1,0.2,0.7,1.3,1.2,0.9,0.8,0.7,0.4,0.3,0.1,0.7,0.4,1,1.1,1,0.9,1,0.8,0.7,0.8
2013/03/18,松山,AMB_TEMP,21,21,21,21,20,21,21,21,22,24,26,27,27,27,27,27,27,26,23,22,22,22,22,21
2013/03/18,松山,CH4,2.5,2.6,2.2,2.2,2.1,2.3,2.2,2.3,2.2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2.1
2013/03/18,松山,CO,1.39,1.32,0.77,0.65,0.51,0.63,0.71,1.22,1.57,1.2,1.11,0.47,0.44,0.46,0.5,0.5,0.62,0.66,0.81,0.71,0.63,0.74,0.86,0.72
2013/03/18,松山,NMHC,0.54,0.58,0.26,0.23,0.18,0.27,0.3,0.41,0.52,0.41,0.46,0.17,0.14,0.15,0.17,0.19,0.24,0.26,0.28,0.22,0.19,0.24,0.27,0.23
2013/03/18,松山,NO,19,20,3.2,2,1.7,2.7,9.4,37,52,31,19,5.1,3.6,3.7,6.4,3.5,4.5,5.4,7.4,5.4,4.1,5.4,8.4,4.4
2013/03/18,松山,NO2,42,40,28,18,13,21,24,29,35,38,43,19,15,18,22,21,26,29,37,34,33,36,38,33
2013/03/18,松山,NOx,61,60,32,20,15,24,34,66,87,70,62,24,19,21,29,24,30,34,44,39,37,41,46,37
2013/03/18,松山,O3,2.3,2.7,7.6,11,13,6.4,4.7,3.1,4.7,11,21,35,44,41,35,34,25,15,11,15,16,10,6.2,11
2013/03/18,松山,PM10,62,60,53,53,39,34,42,54,65,62,72,73,72,54,56,51,61,53,69,73,80,84,82,90
2013/03/18,松山,PM2.5,53,51,51,43,38,34,41,41,48,48,47,47,37,41,33,38,34,36,41,41,52,55,64,61
2013/03/18,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/03/18,松山,RH,78,78,79,80,79,80,78,76,74,70,65,55,52,52,51,55,54,60,74,80,80,80,83,83
2013/03/18,松山,SO2,3.3,2.7,1.6,0.9,0.6,1.6,1.7,1.8,2.2,2.5,3.1,1.2,1.3,1.2,1.1,1.3,1.2,1.8,2.7,2.1,5.5,5,3.7,2.6
2013/03/18,松山,THC,3,3.1,2.5,2.4,2.3,2.5,2.5,2.7,2.7,2.4,2.5,2,2,2,2,2,2.1,2.1,2.2,2.1,2.1,2.2,2.3,2.3
2013/03/18,松山,WD_HR,126,273,243,245,231,249,233,258,256,258,247,264,274,272,269,271,271,303,75,78,72,78,81,81
2013/03/18,松山,WIND_DIREC,42,258,247,228,232,235,240,257,242,247,252,265,272,266,262,272,273,101,75,81,76,70,75,88
2013/03/18,松山,WIND_SPEED,0.5,0.9,1.1,2,2.4,1.9,1.1,1.2,1.5,1.9,3.8,4,4.6,4.4,3.3,3,2.4,1.2,1.9,2.1,2.3,1.3,1.2,1.3
2013/03/18,松山,WS_HR,0.2,0.8,1,1.5,2.3,1.5,1.5,1.1,1,1.5,2.2,4,4.3,3.9,3.4,3.1,2.6,0.3,1.6,1.9,1.6,1.5,1.1,1
2013/03/19,松山,AMB_TEMP,21,21,21,21,21,21,22,22,23,24,25,26,26,27,27,27,26,24,24,24,23,24,23,23
2013/03/19,松山,CH4,2,2.1,2.1,2.1,2.1,2.1,2.2,2.1,2,2.1,1.9,1.9,1.8,1.8#,2,2,1.9,1.9,1.9,1.9,1.9,1.9,2,2
2013/03/19,松山,CO,0.62,0.59,0.52,0.47,0.41,0.38,0.53,0.94,1.5,1.18,0.68,0.52,0.39,0.42,0.72,0.8,0.64,0.69,0.88,0.8,0.73,0.84,1.02,0.91
2013/03/19,松山,NMHC,0.21,0.23,0.22,0.2,0.18,0.11,0.18,0.31,0.53,0.51,0.26,0.17,0.07,.08#,0.26,0.29,0.22,0.21,0.27,0.22,0.18,0.24,0.33,0.33
2013/03/19,松山,NO,2.4,2.9,2.6,0.7,0.9,0.6,6.6,28,45,38,11,4.9,1.6,4.7,5.7#,3.3,2.8,2,2.1,2.1,2.1,1.8,5.1,3.4
2013/03/19,松山,NO2,28,29,26,21,19,13,22,26,36,42,31,19,9.7,19,37#,35,35,34,36,33,28,32,37,33
2013/03/19,松山,NOx,30,32,29,21,19,13,28,54,81,80,42,24,11,23,42#,38,37,36,39,35,30,34,42,37
2013/03/19,松山,O3,11,6.5,8.3,9.6,11,20,6.1,4,3.5,6.7,19,36,48,43,36,53,46,39,29,24,23,16,8,7.4
2013/03/19,松山,PM10,82,84,77,67,58,51,52,59,69,82,77,63,40,,46,59,80,86,86,89,88,95,97,84
2013/03/19,松山,PM2.5,58,54,48,49,44,43,38,40,44,48,48,44,39,35,47,63,72,66,65,67,70,67,70,69
2013/03/19,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2
2013/03/19,松山,RH,83,84,84,84,85,83,83,83,79,76,72,69,64,60,61,62,67,74,77,79,80,80,81,88
2013/03/19,松山,SO2,4.5,4.9,5.9,4.4,2.9,2.7,2.7,3.2,4.8,3.9,2,1.5,1.4,1.2,2.2,4,4.3,3.8,3.7,3.9,4,4.5,4.1,4.2
2013/03/19,松山,THC,2.2,2.3,2.3,2.3,2.3,2.2,2.4,2.4,2.6,2.6,2.2,2,1.9,1.9#,2.2,2.3,2.1,2.1,2.2,2.1,2.1,2.2,2.4,2.4
2013/03/19,松山,WD_HR,96,95,93,92,93,78,99,96,111,59,96,94,113,232,275,283,279,277,280,281,289,263,281,245
2013/03/19,松山,WIND_DIREC,95,96,105,90,88,76,101,94,118,60,158,99,240,234,285,338,279,281,280,280,280,281,279,130
2013/03/19,松山,WIND_SPEED,0.8,1,1.3,1.3,1.4,1.3,1.1,0.8,0.8,0.9,0.8,1.8,1.4,1.7,1.4,1.1,2.6,1.2,2,1.8,1.1,0.5,1.5,0.7
2013/03/19,松山,WS_HR,0.9,0.9,1.2,1.2,1.2,1.1,1.1,0.8,0.5,0.8,0.4,1.5,0.8,1.2,1.3,1.3,1.6,1.6,1.2,1.5,0.5,0.4,0.4,0.4
2013/03/20,松山,AMB_TEMP,23,23,23,23,23,23,23,24,24,25,26,27,26,27,26,27,26,25,25,22,19,18,18,18
2013/03/20,松山,CH4,2.2,2.2,2.3,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.9,2,1.9,1.9,1.9
2013/03/20,松山,CO,1.08,0.98,0.92,1.2,0.92,0.8,0.83,1.18,1.57,1.65,1.36,0.84,0.45,0.42,0.49,0.54,0.43,0.58,0.58,0.65,0.84,0.6,0.54,0.49
2013/03/20,松山,NMHC,0.44,0.41,0.4,0.56,0.49,0.41,0.36,0.46,0.56,0.59,0.53,0.44,0.19,0.15,0.22,0.25,0.16,0.19,0.19,0.17,0.13,0.07,0.06,0.05
2013/03/20,松山,NO,4.2,4.2,4.3,9.4,6.7,5.6,14,33,46,49,30,11,6.9,8.6,8.3,9.8,7.2,7.7,7.6,6,2.2,1.9,1.6,1.5
2013/03/20,松山,NO2,37,35,32,34,28,25,26,27,30,42,43,35,19,18,21,23,19,23,23,21,12,8.9,10,8.6
2013/03/20,松山,NOx,41,40,37,44,35,31,40,60,76,91,73,47,26,26,29,33,27,30,30,27,15,11,12,10
2013/03/20,松山,O3,3.5,2.9,3.6,2.3,2.7,3.9,3,2.8,4,4,11,22,17,19,15,19,17,11,8.8,16,54,50,47,48
2013/03/20,松山,PM10,81,62,60,52,56,57,55,59,68,75,82,84,73,48,29,35,42,47,39,39,66,77,82,56
2013/03/20,松山,PM2.5,67,55,53,54,57,55,50,53,55,60,61,63,54,48,33,34,31,36,36,33,53,59,71,49
2013/03/20,松山,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2013/03/20,松山,RH,89,88,88,88,88,86,85,84,82,78,71,64,65,64,68,66,70,75,74,80,77,79,82,82
2013/03/20,松山,SO2,4.2,2.7,2.9,2.5,2.2,1.7,2,2.4,2.5,2.9,3.9,5.5,2.3,2.1,2.3,2.7,2.1,2.2,1.3,1,3,0.8,0.6,0.4
2013/03/20,松山,THC,2.6,2.6,2.7,2.9,2.9,2.7,2.6,2.7,2.7,2.7,2.7,2.4,2,2,2.1,2.1,2,2,2,2.1,2.1,2,2,2
2013/03/20,松山,WD_HR,78,282,243,223,160,228,236,238,261,263,277,270,270,264,273,264,271,280,331,85,65,63,69,68
2013/03/20,松山,WIND_DIREC,59,266,217,203,214,239,225,229,275,266,281,261,266,264,272,276,272,276,108,70,68,62,77,75
2013/03/20,松山,WIND_SPEED,0.7,0.9,0.6,0.6,0.6,0.7,0.9,1.3,1.4,1,2.5,3.3,3,2.6,3,2.5,1.5,2.1,1.6,3.5,4.7,3.1,2.8,3.1
2013/03/20,松山,WS_HR,0.3,0.4,0.5,0.7,0.2,0.6,0.7,1.1,0.9,0.7,1.6,2.4,3.3,3.2,3,2.3,0.4,1,0.1,2.4,4.4,3.4,2.9,2.7
2013/03/21,松山,AMB_TEMP,17,17,17,17,17,17,17,17,17,17,18,19,20,20,21,21,21,20,20,20,20,20,20,19
2013/03/21,松山,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2
